,method,n_qubits,gadgets,topo,naive_cx,naive_depth,circ_cx,circ_depth
498,pauliopt_ucc,8,10,complete,28,40,61,89
499,pauliopt_divide_conquer,8,10,complete,28,40,34,62
500,tket_uccs_set,8,10,line,120,130,193,156
501,tket_uccs_pair,8,10,line,120,130,159,134
502,pauliopt_steiner_nc,8,10,line,120,130,118,134
503,pauliopt_ucc,8,10,line,120,130,199,181
504,pauliopt_divide_conquer,8,10,line,120,130,109,151
505,tket_uccs_set,8,10,line,94,111,146,132
506,tket_uccs_pair,8,10,line,94,111,137,121
507,pauliopt_steiner_nc,8,10,line,94,111,92,111
508,pauliopt_ucc,8,10,line,94,111,210,200
509,pauliopt_divide_conquer,8,10,line,94,111,104,127
510,tket_uccs_set,8,10,line,110,130,214,164
511,tket_uccs_pair,8,10,line,110,130,155,138
512,pauliopt_steiner_nc,8,10,line,110,130,108,126
513,pauliopt_ucc,8,10,line,110,130,176,138
514,pauliopt_divide_conquer,8,10,line,110,130,95,119
515,tket_uccs_set,8,10,line,136,158,253,188
516,tket_uccs_pair,8,10,line,136,158,211,178
517,pauliopt_steiner_nc,8,10,line,136,158,130,139
518,pauliopt_ucc,8,10,line,136,158,230,211
519,pauliopt_divide_conquer,8,10,line,136,158,139,190
520,tket_uccs_set,8,10,line,128,144,209,183
521,tket_uccs_pair,8,10,line,128,144,225,167
522,pauliopt_steiner_nc,8,10,line,128,144,114,133
523,pauliopt_ucc,8,10,line,128,144,206,189
524,pauliopt_divide_conquer,8,10,line,128,144,126,149
525,tket_uccs_set,8,10,line,158,177,219,186
526,tket_uccs_pair,8,10,line,158,177,230,178
527,pauliopt_steiner_nc,8,10,line,158,177,148,172
528,pauliopt_ucc,8,10,line,158,177,193,178
529,pauliopt_divide_conquer,8,10,line,158,177,114,163
530,tket_uccs_set,8,10,line,142,159,236,158
531,tket_uccs_pair,8,10,line,142,159,154,152
532,pauliopt_steiner_nc,8,10,line,142,159,132,136
533,pauliopt_ucc,8,10,line,142,159,214,206
534,pauliopt_divide_conquer,8,10,line,142,159,133,145
535,tket_uccs_set,8,10,line,148,166,255,176
536,tket_uccs_pair,8,10,line,148,166,183,132
537,pauliopt_steiner_nc,8,10,line,148,166,146,137
538,pauliopt_ucc,8,10,line,148,166,189,182
539,pauliopt_divide_conquer,8,10,line,148,166,126,152
540,tket_uccs_set,8,10,line,132,144,230,178
541,tket_uccs_pair,8,10,line,132,144,187,141
542,pauliopt_steiner_nc,8,10,line,132,144,124,148
543,pauliopt_ucc,8,10,line,132,144,203,177
544,pauliopt_divide_conquer,8,10,line,132,144,144,171
545,tket_uccs_set,8,10,line,154,169,223,186
546,tket_uccs_pair,8,10,line,154,169,165,155
547,pauliopt_steiner_nc,8,10,line,154,169,134,157
548,pauliopt_ucc,8,10,line,154,169,202,190
549,pauliopt_divide_conquer,8,10,line,154,169,132,151
550,tket_uccs_set,8,10,line,118,130,198,138
551,tket_uccs_pair,8,10,line,118,130,146,127
552,pauliopt_steiner_nc,8,10,line,118,130,116,106
553,pauliopt_ucc,8,10,line,118,130,207,201
554,pauliopt_divide_conquer,8,10,line,118,130,102,139
555,tket_uccs_set,8,10,line,124,148,239,167
556,tket_uccs_pair,8,10,line,124,148,239,167
557,pauliopt_steiner_nc,8,10,line,124,148,110,126
558,pauliopt_ucc,8,10,line,124,148,175,164
559,pauliopt_divide_conquer,8,10,line,124,148,149,168
560,tket_uccs_set,8,10,line,128,144,189,165
561,tket_uccs_pair,8,10,line,128,144,159,135
562,pauliopt_steiner_nc,8,10,line,128,144,128,151
563,pauliopt_ucc,8,10,line,128,144,215,202
564,pauliopt_divide_conquer,8,10,line,128,144,121,151
565,tket_uccs_set,8,10,line,158,181,316,229
566,tket_uccs_pair,8,10,line,158,181,288,189
567,pauliopt_steiner_nc,8,10,line,158,181,144,162
568,pauliopt_ucc,8,10,line,158,181,249,242
569,pauliopt_divide_conquer,8,10,line,158,181,145,170
570,tket_uccs_set,8,10,line,116,116,98,101
571,tket_uccs_pair,8,10,line,116,116,75,91
572,pauliopt_steiner_nc,8,10,line,116,116,116,129
573,pauliopt_ucc,8,10,line,116,116,171,159
574,pauliopt_divide_conquer,8,10,line,116,116,92,117
575,tket_uccs_set,8,10,line,124,133,158,129
576,tket_uccs_pair,8,10,line,124,133,186,110
577,pauliopt_steiner_nc,8,10,line,124,133,124,125
578,pauliopt_ucc,8,10,line,124,133,170,173
579,pauliopt_divide_conquer,8,10,line,124,133,104,145
580,tket_uccs_set,8,10,line,130,146,181,153
581,tket_uccs_pair,8,10,line,130,146,152,133
582,pauliopt_steiner_nc,8,10,line,130,146,130,127
583,pauliopt_ucc,8,10,line,130,146,197,177
584,pauliopt_divide_conquer,8,10,line,130,146,97,114
585,tket_uccs_set,8,10,line,118,139,217,153
586,tket_uccs_pair,8,10,line,118,139,223,148
587,pauliopt_steiner_nc,8,10,line,118,139,116,137
588,pauliopt_ucc,8,10,line,118,139,228,202
589,pauliopt_divide_conquer,8,10,line,118,139,129,125
590,tket_uccs_set,8,10,line,130,147,289,201
591,tket_uccs_pair,8,10,line,130,147,163,153
592,pauliopt_steiner_nc,8,10,line,130,147,130,114
593,pauliopt_ucc,8,10,line,130,147,238,216
594,pauliopt_divide_conquer,8,10,line,130,147,166,172
595,tket_uccs_set,8,10,line,128,126,170,152
596,tket_uccs_pair,8,10,line,128,126,155,156
597,pauliopt_steiner_nc,8,10,line,128,126,124,118
598,pauliopt_ucc,8,10,line,128,126,224,188
599,pauliopt_divide_conquer,8,10,line,128,126,110,137
600,tket_uccs_set,8,10,cycle,90,82,150,136
601,tket_uccs_pair,8,10,cycle,90,82,104,107
602,pauliopt_steiner_nc,8,10,cycle,90,82,100,92
603,pauliopt_ucc,8,10,cycle,90,82,167,161
604,pauliopt_divide_conquer,8,10,cycle,90,82,99,109
605,tket_uccs_set,8,10,cycle,94,112,166,133
606,tket_uccs_pair,8,10,cycle,94,112,152,131
607,pauliopt_steiner_nc,8,10,cycle,94,112,140,147
608,pauliopt_ucc,8,10,cycle,94,112,203,211
609,pauliopt_divide_conquer,8,10,cycle,94,112,110,150
610,tket_uccs_set,8,10,cycle,120,128,223,193
611,tket_uccs_pair,8,10,cycle,120,128,146,143
612,pauliopt_steiner_nc,8,10,cycle,120,128,146,161
613,pauliopt_ucc,8,10,cycle,120,128,206,202
614,pauliopt_divide_conquer,8,10,cycle,120,128,164,183
615,tket_uccs_set,8,10,cycle,76,81,155,134
616,tket_uccs_pair,8,10,cycle,76,81,106,119
617,pauliopt_steiner_nc,8,10,cycle,76,81,112,126
618,pauliopt_ucc,8,10,cycle,76,81,211,198
619,pauliopt_divide_conquer,8,10,cycle,76,81,89,112
620,tket_uccs_set,8,10,cycle,88,87,154,142
621,tket_uccs_pair,8,10,cycle,88,87,116,129
622,pauliopt_steiner_nc,8,10,cycle,88,87,114,103
623,pauliopt_ucc,8,10,cycle,88,87,180,198
624,pauliopt_divide_conquer,8,10,cycle,88,87,119,150
625,tket_uccs_set,8,10,cycle,98,100,187,169
626,tket_uccs_pair,8,10,cycle,98,100,137,132
627,pauliopt_steiner_nc,8,10,cycle,98,100,108,122
628,pauliopt_ucc,8,10,cycle,98,100,200,202
629,pauliopt_divide_conquer,8,10,cycle,98,100,133,165
630,tket_uccs_set,8,10,cycle,90,92,146,141
631,tket_uccs_pair,8,10,cycle,90,92,125,115
632,pauliopt_steiner_nc,8,10,cycle,90,92,114,108
633,pauliopt_ucc,8,10,cycle,90,92,231,195
634,pauliopt_divide_conquer,8,10,cycle,90,92,86,100
635,tket_uccs_set,8,10,cycle,94,104,158,136
636,tket_uccs_pair,8,10,cycle,94,104,146,100
637,pauliopt_steiner_nc,8,10,cycle,94,104,92,96
638,pauliopt_ucc,8,10,cycle,94,104,192,183
639,pauliopt_divide_conquer,8,10,cycle,94,104,106,125
640,tket_uccs_set,8,10,cycle,90,102,136,128
641,tket_uccs_pair,8,10,cycle,90,102,110,110
642,pauliopt_steiner_nc,8,10,cycle,90,102,96,106
643,pauliopt_ucc,8,10,cycle,90,102,207,196
644,pauliopt_divide_conquer,8,10,cycle,90,102,87,104
645,tket_uccs_set,8,10,cycle,88,83,175,149
646,tket_uccs_pair,8,10,cycle,88,83,134,112
647,pauliopt_steiner_nc,8,10,cycle,88,83,92,106
648,pauliopt_ucc,8,10,cycle,88,83,166,141
649,pauliopt_divide_conquer,8,10,cycle,88,83,106,114
650,tket_uccs_set,8,10,cycle,66,76,89,115
651,tket_uccs_pair,8,10,cycle,66,76,85,96
652,pauliopt_steiner_nc,8,10,cycle,66,76,72,76
653,pauliopt_ucc,8,10,cycle,66,76,124,118
654,pauliopt_divide_conquer,8,10,cycle,66,76,132,141
655,tket_uccs_set,8,10,cycle,106,115,168,148
656,tket_uccs_pair,8,10,cycle,106,115,155,121
657,pauliopt_steiner_nc,8,10,cycle,106,115,122,138
658,pauliopt_ucc,8,10,cycle,106,115,172,164
659,pauliopt_divide_conquer,8,10,cycle,106,115,160,175
660,tket_uccs_set,8,10,cycle,72,71,129,113
661,tket_uccs_pair,8,10,cycle,72,71,87,100
662,pauliopt_steiner_nc,8,10,cycle,72,71,92,102
663,pauliopt_ucc,8,10,cycle,72,71,163,170
664,pauliopt_divide_conquer,8,10,cycle,72,71,118,131
665,tket_uccs_set,8,10,cycle,94,90,156,131
666,tket_uccs_pair,8,10,cycle,94,90,115,115
667,pauliopt_steiner_nc,8,10,cycle,94,90,106,103
668,pauliopt_ucc,8,10,cycle,94,90,207,191
669,pauliopt_divide_conquer,8,10,cycle,94,90,131,136
670,tket_uccs_set,8,10,cycle,92,96,209,173
671,tket_uccs_pair,8,10,cycle,92,96,170,122
672,pauliopt_steiner_nc,8,10,cycle,92,96,108,124
673,pauliopt_ucc,8,10,cycle,92,96,196,175
674,pauliopt_divide_conquer,8,10,cycle,92,96,133,159
675,tket_uccs_set,8,10,cycle,60,69,118,118
676,tket_uccs_pair,8,10,cycle,60,69,96,106
677,pauliopt_steiner_nc,8,10,cycle,60,69,76,86
678,pauliopt_ucc,8,10,cycle,60,69,142,143
679,pauliopt_divide_conquer,8,10,cycle,60,69,65,99
680,tket_uccs_set,8,10,cycle,102,113,155,141
681,tket_uccs_pair,8,10,cycle,102,113,104,127
682,pauliopt_steiner_nc,8,10,cycle,102,113,106,109
683,pauliopt_ucc,8,10,cycle,102,113,192,211
684,pauliopt_divide_conquer,8,10,cycle,102,113,82,100
685,tket_uccs_set,8,10,cycle,98,85,96,99
686,tket_uccs_pair,8,10,cycle,98,85,100,87
687,pauliopt_steiner_nc,8,10,cycle,98,85,114,122
688,pauliopt_ucc,8,10,cycle,98,85,194,194
689,pauliopt_divide_conquer,8,10,cycle,98,85,111,125
690,tket_uccs_set,8,10,cycle,90,92,191,165
691,tket_uccs_pair,8,10,cycle,90,92,162,128
692,pauliopt_steiner_nc,8,10,cycle,90,92,98,91
693,pauliopt_ucc,8,10,cycle,90,92,206,208
694,pauliopt_divide_conquer,8,10,cycle,90,92,88,128
695,tket_uccs_set,8,10,cycle,86,89,84,76
696,tket_uccs_pair,8,10,cycle,86,89,99,98
697,pauliopt_steiner_nc,8,10,cycle,86,89,122,130
698,pauliopt_ucc,8,10,cycle,86,89,157,154
699,pauliopt_divide_conquer,8,10,cycle,86,89,81,89
700,tket_uccs_set,8,10,grid,68,76,87,83
701,tket_uccs_pair,8,10,grid,68,76,65,84
702,pauliopt_steiner_nc,8,10,grid,68,76,74,81
703,pauliopt_ucc,8,10,grid,68,76,148,166
704,pauliopt_divide_conquer,8,10,grid,68,76,109,141
705,tket_uccs_set,8,10,grid,58,56,63,77
706,tket_uccs_pair,8,10,grid,58,56,72,100
707,pauliopt_steiner_nc,8,10,grid,58,56,64,68
708,pauliopt_ucc,8,10,grid,58,56,139,152
709,pauliopt_divide_conquer,8,10,grid,58,56,46,71
710,tket_uccs_set,8,10,grid,88,94,136,135
711,tket_uccs_pair,8,10,grid,88,94,104,120
712,pauliopt_steiner_nc,8,10,grid,88,94,96,95
713,pauliopt_ucc,8,10,grid,88,94,177,167
714,pauliopt_divide_conquer,8,10,grid,88,94,122,149
715,tket_uccs_set,8,10,grid,80,80,118,145
716,tket_uccs_pair,8,10,grid,80,80,85,100
717,pauliopt_steiner_nc,8,10,grid,80,80,94,97
718,pauliopt_ucc,8,10,grid,80,80,201,184
719,pauliopt_divide_conquer,8,10,grid,80,80,105,113
720,tket_uccs_set,8,10,grid,84,88,107,112
721,tket_uccs_pair,8,10,grid,84,88,83,91
722,pauliopt_steiner_nc,8,10,grid,84,88,120,139
723,pauliopt_ucc,8,10,grid,84,88,159,164
724,pauliopt_divide_conquer,8,10,grid,84,88,101,117
725,tket_uccs_set,8,10,grid,82,80,96,132
726,tket_uccs_pair,8,10,grid,82,80,84,120
727,pauliopt_steiner_nc,8,10,grid,82,80,92,92
728,pauliopt_ucc,8,10,grid,82,80,125,134
729,pauliopt_divide_conquer,8,10,grid,82,80,119,145
730,tket_uccs_set,8,10,grid,68,64,97,88
731,tket_uccs_pair,8,10,grid,68,64,57,71
732,pauliopt_steiner_nc,8,10,grid,68,64,76,78
733,pauliopt_ucc,8,10,grid,68,64,126,117
734,pauliopt_divide_conquer,8,10,grid,68,64,82,121
735,tket_uccs_set,8,10,grid,62,65,70,94
736,tket_uccs_pair,8,10,grid,62,65,80,101
737,pauliopt_steiner_nc,8,10,grid,62,65,62,62
738,pauliopt_ucc,8,10,grid,62,65,156,153
739,pauliopt_divide_conquer,8,10,grid,62,65,104,134
740,tket_uccs_set,8,10,grid,94,88,115,121
741,tket_uccs_pair,8,10,grid,94,88,125,147
742,pauliopt_steiner_nc,8,10,grid,94,88,118,108
743,pauliopt_ucc,8,10,grid,94,88,179,159
744,pauliopt_divide_conquer,8,10,grid,94,88,111,142
745,tket_uccs_set,8,10,grid,76,73,101,92
746,tket_uccs_pair,8,10,grid,76,73,90,98
747,pauliopt_steiner_nc,8,10,grid,76,73,88,93
748,pauliopt_ucc,8,10,grid,76,73,168,167
749,pauliopt_divide_conquer,8,10,grid,76,73,65,85
750,tket_uccs_set,8,10,grid,82,79,122,109
751,tket_uccs_pair,8,10,grid,82,79,111,104
752,pauliopt_steiner_nc,8,10,grid,82,79,92,95
753,pauliopt_ucc,8,10,grid,82,79,145,147
754,pauliopt_divide_conquer,8,10,grid,82,79,87,124
755,tket_uccs_set,8,10,grid,80,87,146,147
756,tket_uccs_pair,8,10,grid,80,87,116,124
757,pauliopt_steiner_nc,8,10,grid,80,87,92,90
758,pauliopt_ucc,8,10,grid,80,87,182,167
759,pauliopt_divide_conquer,8,10,grid,80,87,104,124
760,tket_uccs_set,8,10,grid,70,70,114,127
761,tket_uccs_pair,8,10,grid,70,70,90,120
762,pauliopt_steiner_nc,8,10,grid,70,70,102,113
763,pauliopt_ucc,8,10,grid,70,70,159,194
764,pauliopt_divide_conquer,8,10,grid,70,70,120,146
765,tket_uccs_set,8,10,grid,92,95,117,137
766,tket_uccs_pair,8,10,grid,92,95,107,140
767,pauliopt_steiner_nc,8,10,grid,92,95,100,89
768,pauliopt_ucc,8,10,grid,92,95,179,215
769,pauliopt_divide_conquer,8,10,grid,92,95,111,122
770,tket_uccs_set,8,10,grid,108,109,121,170
771,tket_uccs_pair,8,10,grid,108,109,110,120
772,pauliopt_steiner_nc,8,10,grid,108,109,108,98
773,pauliopt_ucc,8,10,grid,108,109,166,184
774,pauliopt_divide_conquer,8,10,grid,108,109,90,126
775,tket_uccs_set,8,10,grid,92,92,128,136
776,tket_uccs_pair,8,10,grid,92,92,112,116
777,pauliopt_steiner_nc,8,10,grid,92,92,102,89
778,pauliopt_ucc,8,10,grid,92,92,151,150
779,pauliopt_divide_conquer,8,10,grid,92,92,137,176
780,tket_uccs_set,8,10,grid,68,81,85,102
781,tket_uccs_pair,8,10,grid,68,81,89,90
782,pauliopt_steiner_nc,8,10,grid,68,81,104,120
783,pauliopt_ucc,8,10,grid,68,81,142,168
784,pauliopt_divide_conquer,8,10,grid,68,81,92,125
785,tket_uccs_set,8,10,grid,90,92,142,149
786,tket_uccs_pair,8,10,grid,90,92,133,144
787,pauliopt_steiner_nc,8,10,grid,90,92,98,113
788,pauliopt_ucc,8,10,grid,90,92,133,148
789,pauliopt_divide_conquer,8,10,grid,90,92,94,125
790,tket_uccs_set,8,10,grid,90,93,133,117
791,tket_uccs_pair,8,10,grid,90,93,94,96
792,pauliopt_steiner_nc,8,10,grid,90,93,122,125
793,pauliopt_ucc,8,10,grid,90,93,163,159
794,pauliopt_divide_conquer,8,10,grid,90,93,107,111
795,tket_uccs_set,8,10,grid,62,70,87,97
796,tket_uccs_pair,8,10,grid,62,70,80,108
797,pauliopt_steiner_nc,8,10,grid,62,70,78,73
798,pauliopt_ucc,8,10,grid,62,70,154,139
799,pauliopt_divide_conquer,8,10,grid,62,70,91,131
800,tket_uccs_set,6,20,complete,88,120,72,114
801,tket_uccs_pair,6,20,complete,88,120,78,146
802,pauliopt_steiner_nc,6,20,complete,88,120,78,117
803,pauliopt_ucc,6,20,complete,88,120,77,118
804,pauliopt_divide_conquer,6,20,complete,88,120,90,162
805,tket_uccs_set,6,20,complete,76,110,68,116
806,tket_uccs_pair,6,20,complete,76,110,58,124
807,pauliopt_steiner_nc,6,20,complete,76,110,68,103
808,pauliopt_ucc,6,20,complete,76,110,79,156
809,pauliopt_divide_conquer,6,20,complete,76,110,95,169
810,tket_uccs_set,6,20,complete,72,105,58,98
811,tket_uccs_pair,6,20,complete,72,105,62,130
812,pauliopt_steiner_nc,6,20,complete,72,105,66,112
813,pauliopt_ucc,6,20,complete,72,105,70,122
814,pauliopt_divide_conquer,6,20,complete,72,105,81,149
815,tket_uccs_set,6,20,complete,70,110,72,122
816,tket_uccs_pair,6,20,complete,70,110,60,119
817,pauliopt_steiner_nc,6,20,complete,70,110,62,96
818,pauliopt_ucc,6,20,complete,70,110,74,134
819,pauliopt_divide_conquer,6,20,complete,70,110,75,137
820,tket_uccs_set,6,20,complete,92,122,74,160
821,tket_uccs_pair,6,20,complete,92,122,72,175
822,pauliopt_steiner_nc,6,20,complete,92,122,82,120
823,pauliopt_ucc,6,20,complete,92,122,85,132
824,pauliopt_divide_conquer,6,20,complete,92,122,107,190
825,tket_uccs_set,6,20,complete,80,116,60,102
826,tket_uccs_pair,6,20,complete,80,116,70,125
827,pauliopt_steiner_nc,6,20,complete,80,116,70,100
828,pauliopt_ucc,6,20,complete,80,116,64,104
829,pauliopt_divide_conquer,6,20,complete,80,116,96,172
830,tket_uccs_set,6,20,complete,72,105,60,110
831,tket_uccs_pair,6,20,complete,72,105,56,120
832,pauliopt_steiner_nc,6,20,complete,72,105,66,96
833,pauliopt_ucc,6,20,complete,72,105,65,125
834,pauliopt_divide_conquer,6,20,complete,72,105,84,155
835,tket_uccs_set,6,20,complete,68,100,53,108
836,tket_uccs_pair,6,20,complete,68,100,60,118
837,pauliopt_steiner_nc,6,20,complete,68,100,58,84
838,pauliopt_ucc,6,20,complete,68,100,77,130
839,pauliopt_divide_conquer,6,20,complete,68,100,78,151
840,tket_uccs_set,6,20,complete,74,100,60,112
841,tket_uccs_pair,6,20,complete,74,100,60,118
842,pauliopt_steiner_nc,6,20,complete,74,100,64,94
843,pauliopt_ucc,6,20,complete,74,100,84,142
844,pauliopt_divide_conquer,6,20,complete,74,100,80,138
845,tket_uccs_set,6,20,complete,78,114,70,125
846,tket_uccs_pair,6,20,complete,78,114,66,133
847,pauliopt_steiner_nc,6,20,complete,78,114,72,105
848,pauliopt_ucc,6,20,complete,78,114,81,136
849,pauliopt_divide_conquer,6,20,complete,78,114,84,134
850,tket_uccs_set,6,20,complete,92,132,78,144
851,tket_uccs_pair,6,20,complete,92,132,78,157
852,pauliopt_steiner_nc,6,20,complete,92,132,78,117
853,pauliopt_ucc,6,20,complete,92,132,78,147
854,pauliopt_divide_conquer,6,20,complete,92,132,97,175
855,tket_uccs_set,6,20,complete,66,89,64,113
856,tket_uccs_pair,6,20,complete,66,89,60,117
857,pauliopt_steiner_nc,6,20,complete,66,89,62,94
858,pauliopt_ucc,6,20,complete,66,89,61,109
859,pauliopt_divide_conquer,6,20,complete,66,89,72,144
860,tket_uccs_set,6,20,complete,88,125,81,135
861,tket_uccs_pair,6,20,complete,88,125,78,150
862,pauliopt_steiner_nc,6,20,complete,88,125,82,116
863,pauliopt_ucc,6,20,complete,88,125,73,132
864,pauliopt_divide_conquer,6,20,complete,88,125,101,163
865,tket_uccs_set,6,20,complete,92,135,74,137
866,tket_uccs_pair,6,20,complete,92,135,74,163
867,pauliopt_steiner_nc,6,20,complete,92,135,80,128
868,pauliopt_ucc,6,20,complete,92,135,77,134
869,pauliopt_divide_conquer,6,20,complete,92,135,88,170
870,tket_uccs_set,6,20,complete,74,110,60,111
871,tket_uccs_pair,6,20,complete,74,110,68,130
872,pauliopt_steiner_nc,6,20,complete,74,110,66,109
873,pauliopt_ucc,6,20,complete,74,110,65,114
874,pauliopt_divide_conquer,6,20,complete,74,110,97,157
875,tket_uccs_set,6,20,complete,76,113,63,117
876,tket_uccs_pair,6,20,complete,76,113,66,138
877,pauliopt_steiner_nc,6,20,complete,76,113,66,102
878,pauliopt_ucc,6,20,complete,76,113,77,122
879,pauliopt_divide_conquer,6,20,complete,76,113,101,166
880,tket_uccs_set,6,20,complete,88,115,75,120
881,tket_uccs_pair,6,20,complete,88,115,76,145
882,pauliopt_steiner_nc,6,20,complete,88,115,72,105
883,pauliopt_ucc,6,20,complete,88,115,83,146
884,pauliopt_divide_conquer,6,20,complete,88,115,105,216
885,tket_uccs_set,6,20,complete,90,138,74,130
886,tket_uccs_pair,6,20,complete,90,138,72,135
887,pauliopt_steiner_nc,6,20,complete,90,138,72,111
888,pauliopt_ucc,6,20,complete,90,138,82,143
889,pauliopt_divide_conquer,6,20,complete,90,138,75,122
890,tket_uccs_set,6,20,complete,84,119,70,115
891,tket_uccs_pair,6,20,complete,84,119,72,128
892,pauliopt_steiner_nc,6,20,complete,84,119,68,101
893,pauliopt_ucc,6,20,complete,84,119,78,133
894,pauliopt_divide_conquer,6,20,complete,84,119,90,171
895,tket_uccs_set,6,20,complete,74,104,66,120
896,tket_uccs_pair,6,20,complete,74,104,68,125
897,pauliopt_steiner_nc,6,20,complete,74,104,72,107
898,pauliopt_ucc,6,20,complete,74,104,71,124
899,pauliopt_divide_conquer,6,20,complete,74,104,66,121
900,tket_uccs_set,6,20,line,178,215,251,262
901,tket_uccs_pair,6,20,line,178,215,245,214
902,pauliopt_steiner_nc,6,20,line,178,215,144,170
903,pauliopt_ucc,6,20,line,178,215,213,215
904,pauliopt_divide_conquer,6,20,line,178,215,141,205
905,tket_uccs_set,6,20,line,138,176,137,160
906,tket_uccs_pair,6,20,line,138,176,159,216
907,pauliopt_steiner_nc,6,20,line,138,176,134,170
908,pauliopt_ucc,6,20,line,138,176,205,241
909,pauliopt_divide_conquer,6,20,line,138,176,123,167
910,tket_uccs_set,6,20,line,134,155,301,247
911,tket_uccs_pair,6,20,line,134,155,175,179
912,pauliopt_steiner_nc,6,20,line,134,155,124,167
913,pauliopt_ucc,6,20,line,134,155,213,246
914,pauliopt_divide_conquer,6,20,line,134,155,145,206
915,tket_uccs_set,6,20,line,164,196,170,168
916,tket_uccs_pair,6,20,line,164,196,143,172
917,pauliopt_steiner_nc,6,20,line,164,196,136,168
918,pauliopt_ucc,6,20,line,164,196,211,216
919,pauliopt_divide_conquer,6,20,line,164,196,113,171
920,tket_uccs_set,6,20,line,102,116,137,168
921,tket_uccs_pair,6,20,line,102,116,98,113
922,pauliopt_steiner_nc,6,20,line,102,116,98,111
923,pauliopt_ucc,6,20,line,102,116,174,196
924,pauliopt_divide_conquer,6,20,line,102,116,77,123
925,tket_uccs_set,6,20,line,130,161,167,189
926,tket_uccs_pair,6,20,line,130,161,139,182
927,pauliopt_steiner_nc,6,20,line,130,161,120,122
928,pauliopt_ucc,6,20,line,130,161,171,187
929,pauliopt_divide_conquer,6,20,line,130,161,112,208
930,tket_uccs_set,6,20,line,126,158,196,206
931,tket_uccs_pair,6,20,line,126,158,162,171
932,pauliopt_steiner_nc,6,20,line,126,158,120,155
933,pauliopt_ucc,6,20,line,126,158,173,189
934,pauliopt_divide_conquer,6,20,line,126,158,136,211
935,tket_uccs_set,6,20,line,168,207,238,235
936,tket_uccs_pair,6,20,line,168,207,190,199
937,pauliopt_steiner_nc,6,20,line,168,207,146,149
938,pauliopt_ucc,6,20,line,168,207,253,238
939,pauliopt_divide_conquer,6,20,line,168,207,152,216
940,tket_uccs_set,6,20,line,146,175,204,217
941,tket_uccs_pair,6,20,line,146,175,203,238
942,pauliopt_steiner_nc,6,20,line,146,175,130,147
943,pauliopt_ucc,6,20,line,146,175,233,260
944,pauliopt_divide_conquer,6,20,line,146,175,144,208
945,tket_uccs_set,6,20,line,140,174,224,215
946,tket_uccs_pair,6,20,line,140,174,170,192
947,pauliopt_steiner_nc,6,20,line,140,174,138,178
948,pauliopt_ucc,6,20,line,140,174,197,216
949,pauliopt_divide_conquer,6,20,line,140,174,117,169
950,tket_uccs_set,6,20,line,138,173,220,217
951,tket_uccs_pair,6,20,line,138,173,176,199
952,pauliopt_steiner_nc,6,20,line,138,173,132,155
953,pauliopt_ucc,6,20,line,138,173,202,238
954,pauliopt_divide_conquer,6,20,line,138,173,139,205
955,tket_uccs_set,6,20,line,126,157,175,168
956,tket_uccs_pair,6,20,line,126,157,134,153
957,pauliopt_steiner_nc,6,20,line,126,157,110,146
958,pauliopt_ucc,6,20,line,126,157,167,196
959,pauliopt_divide_conquer,6,20,line,126,157,89,124
960,tket_uccs_set,6,20,line,196,230,290,283
961,tket_uccs_pair,6,20,line,196,230,196,181
962,pauliopt_steiner_nc,6,20,line,196,230,178,216
963,pauliopt_ucc,6,20,line,196,230,235,281
964,pauliopt_divide_conquer,6,20,line,196,230,142,236
965,tket_uccs_set,6,20,line,138,165,227,188
966,tket_uccs_pair,6,20,line,138,165,144,171
967,pauliopt_steiner_nc,6,20,line,138,165,126,142
968,pauliopt_ucc,6,20,line,138,165,174,196
969,pauliopt_divide_conquer,6,20,line,138,165,108,187
970,tket_uccs_set,6,20,line,162,199,115,138
971,tket_uccs_pair,6,20,line,162,199,166,175
972,pauliopt_steiner_nc,6,20,line,162,199,124,155
973,pauliopt_ucc,6,20,line,162,199,162,198
974,pauliopt_divide_conquer,6,20,line,162,199,112,150
975,tket_uccs_set,6,20,line,186,220,194,236
