,n_rep,num_qubits,n_gadgets,method,h,s,cx,time,depth,2q_depth
350,7,27,161,ours_temp,163,156,464,4.267873048782349,218,173
351,7,27,161,Bravyi et al. (qiskit),85,93,528,0.03189659118652344,330,266
352,8,27,161,ours,163,135,638,0.10442781448364258,284,255
353,8,27,161,ours_random,211,170,620,0.1083536148071289,294,268
354,8,27,161,ours_temp,170,133,458,4.653080701828003,200,172
355,8,27,161,Bravyi et al. (qiskit),106,86,591,0.0347590446472168,358,301
356,9,27,161,ours,167,149,597,0.10549473762512207,262,230
357,9,27,161,ours_random,197,175,609,0.18469643592834473,285,244
358,9,27,161,ours_temp,180,156,565,4.60234808921814,248,210
359,9,27,161,Bravyi et al. (qiskit),90,76,594,0.03752875328063965,307,258
360,10,27,161,ours,151,145,408,0.09879088401794434,214,179
361,10,27,161,ours_random,173,148,465,0.09937858581542969,232,196
362,10,27,161,ours_temp,138,126,368,4.4866862297058105,191,161
363,10,27,161,Bravyi et al. (qiskit),90,85,520,0.027088642120361328,293,235
364,11,27,161,ours,169,154,499,0.09298229217529297,209,180
365,11,27,161,ours_random,220,150,602,0.1027672290802002,300,270
366,11,27,161,ours_temp,163,138,493,4.26871132850647,206,184
367,11,27,161,Bravyi et al. (qiskit),104,97,581,0.03404593467712402,326,246
368,12,27,161,ours,200,191,560,0.10220050811767578,237,204
369,12,27,161,ours_random,209,197,627,0.11627364158630371,288,252
370,12,27,161,ours_temp,211,202,546,4.748283863067627,219,181
371,12,27,161,Bravyi et al. (qiskit),95,96,627,0.037145137786865234,436,351
372,13,27,161,ours,137,132,381,0.08869051933288574,203,166
373,13,27,161,ours_random,156,138,518,0.09404587745666504,274,244
374,13,27,161,ours_temp,139,110,366,4.088397264480591,188,152
375,13,27,161,Bravyi et al. (qiskit),81,75,545,0.03184008598327637,347,295
376,14,27,161,ours,204,171,638,0.12116074562072754,235,210
377,14,27,161,ours_random,219,176,631,0.1563711166381836,263,228
378,14,27,161,ours_temp,214,177,637,4.9454450607299805,243,210
379,14,27,161,Bravyi et al. (qiskit),133,106,874,0.04634213447570801,549,467
380,15,27,161,ours,184,160,636,0.10226702690124512,266,234
381,15,27,161,ours_random,179,145,606,0.10524511337280273,289,260
382,15,27,161,ours_temp,182,144,545,4.531078338623047,235,205
383,15,27,161,Bravyi et al. (qiskit),104,82,637,0.02988290786743164,359,297
384,16,27,161,ours,216,174,579,0.1015937328338623,253,222
385,16,27,161,ours_random,171,158,523,0.09568214416503906,249,206
386,16,27,161,ours_temp,186,163,511,4.437638282775879,233,199
387,16,27,161,Bravyi et al. (qiskit),108,100,696,0.031870126724243164,398,342
388,17,27,161,ours,166,146,548,0.09768223762512207,251,214
389,17,27,161,ours_random,197,170,483,0.09376811981201172,251,215
390,17,27,161,ours_temp,170,154,511,4.301939249038696,224,190
391,17,27,161,Bravyi et al. (qiskit),87,74,534,0.026963233947753906,302,258
392,18,27,161,ours,159,140,546,0.09932231903076172,233,203
393,18,27,161,ours_random,148,147,531,0.09454774856567383,251,217
394,18,27,161,ours_temp,169,135,365,4.284826993942261,181,154
395,18,27,161,Bravyi et al. (qiskit),91,78,541,0.03209567070007324,356,301
396,19,27,161,ours,198,186,630,0.10604143142700195,268,235
397,19,27,161,ours_random,226,208,675,0.12694144248962402,283,251
398,19,27,161,ours_temp,202,194,630,4.933948516845703,273,235
399,19,27,161,Bravyi et al. (qiskit),121,103,957,0.039978981018066406,592,503
400,0,27,201,ours,197,157,564,0.11379313468933105,224,195
401,0,27,201,ours_random,253,210,605,0.11417388916015625,265,223
402,0,27,201,ours_temp,195,152,558,4.834946632385254,213,177
403,0,27,201,Bravyi et al. (qiskit),123,109,992,0.04873061180114746,582,505
404,1,27,201,ours,218,187,560,0.10957503318786621,249,205
405,1,27,201,ours_random,270,203,696,0.11260080337524414,303,269
