,n_rep,num_qubits,n_gadgets,method,h,s,cx,time,depth,2q_depth
245,0,5,41,Maslov et al,9,59,60,0.0258331298828125,61,61
246,1,5,41,ours,12,16,9,0.011178970336914062,18,18
247,1,5,41,qiskit transpile,9,13,13,0.007570981979370117,19,19
248,1,5,41,Bravyi et al. (qiskit),10,13,15,0.008477926254272461,25,25
249,1,5,41,Ewout van den Berg (stim),12,13,15,0.012865066528320312,23,23
250,1,5,41,Duncan et al (pyzx),12,10,14,0.026341915130615234,23,23
251,1,5,41,Maslov et al,10,50,54,0.024989843368530273,49,49
252,2,5,41,ours,11,25,12,0.012149810791015625,24,24
253,2,5,41,qiskit transpile,5,13,19,0.005693912506103516,20,20
254,2,5,41,Bravyi et al. (qiskit),16,21,14,0.008646726608276367,27,27
255,2,5,41,Ewout van den Berg (stim),15,23,21,0.011162042617797852,32,32
256,2,5,41,Duncan et al (pyzx),18,15,23,0.0180051326751709,29,29
257,2,5,41,Maslov et al,8,57,60,0.0319516658782959,58,58
258,3,5,41,ours,19,23,6,0.008362054824829102,20,20
259,3,5,41,qiskit transpile,7,15,15,0.00533604621887207,21,21
260,3,5,41,Bravyi et al. (qiskit),14,21,6,0.006849050521850586,16,16
261,3,5,41,Ewout van den Berg (stim),14,21,6,0.015643835067749023,16,16
262,3,5,41,Duncan et al (pyzx),12,14,12,0.020926952362060547,17,17
263,3,5,41,Maslov et al,13,50,57,0.029727935791015625,60,60
264,4,5,41,ours,17,19,15,0.013398885726928711,28,28
265,4,5,41,qiskit transpile,8,12,13,0.00851583480834961,17,17
266,4,5,41,Bravyi et al. (qiskit),11,16,11,0.008077859878540039,20,20
267,4,5,41,Ewout van den Berg (stim),11,16,11,0.0065081119537353516,20,20
268,4,5,41,Duncan et al (pyzx),21,13,29,0.022247791290283203,38,38
269,4,5,41,Maslov et al,13,57,65,0.021650075912475586,61,61
270,5,5,41,ours,20,21,13,0.0099639892578125,32,32
271,5,5,41,qiskit transpile,5,16,12,0.005692958831787109,13,13
272,5,5,41,Bravyi et al. (qiskit),17,23,21,0.008199930191040039,33,33
273,5,5,41,Ewout van den Berg (stim),14,18,25,0.007691144943237305,34,34
274,5,5,41,Duncan et al (pyzx),20,11,26,0.01655101776123047,35,35
275,5,5,41,Maslov et al,15,56,56,0.021342992782592773,54,54
276,6,5,41,ours,14,27,14,0.010246753692626953,29,29
277,6,5,41,qiskit transpile,10,10,11,0.01218414306640625,15,15
278,6,5,41,Bravyi et al. (qiskit),6,11,10,0.006197929382324219,18,18
279,6,5,41,Ewout van den Berg (stim),4,11,10,0.0065441131591796875,16,16
280,6,5,41,Duncan et al (pyzx),10,8,16,0.015058040618896484,20,20
281,6,5,41,Maslov et al,8,51,60,0.03256106376647949,53,53
282,7,5,41,ours,13,19,9,0.008991003036499023,21,21
283,7,5,41,qiskit transpile,8,15,18,0.005170106887817383,21,21
284,7,5,41,Bravyi et al. (qiskit),12,22,16,0.006118297576904297,25,25
285,7,5,41,Ewout van den Berg (stim),16,21,18,0.010248899459838867,30,30
286,7,5,41,Duncan et al (pyzx),17,10,26,0.023420095443725586,35,35
287,7,5,41,Maslov et al,11,75,61,0.025519132614135742,64,64
288,8,5,41,ours,10,18,7,0.009149789810180664,19,19
289,8,5,41,qiskit transpile,5,14,8,0.0067310333251953125,11,11
290,8,5,41,Bravyi et al. (qiskit),10,18,8,0.007441043853759766,18,18
291,8,5,41,Ewout van den Berg (stim),8,13,15,0.006659030914306641,22,22
292,8,5,41,Duncan et al (pyzx),18,10,26,0.014143943786621094,38,38
293,8,5,41,Maslov et al,10,56,65,0.018640995025634766,57,57
294,9,5,41,ours,13,19,8,0.008070945739746094,21,21
295,9,5,41,qiskit transpile,6,17,16,0.004255056381225586,18,18
296,9,5,41,Bravyi et al. (qiskit),19,12,19,0.0060198307037353516,34,34
297,9,5,41,Ewout van den Berg (stim),14,16,17,0.007632732391357422,31,31
298,9,5,41,Duncan et al (pyzx),19,16,18,0.012740135192871094,28,28
299,9,5,41,Maslov et al,8,53,58,0.01985311508178711,56,56
300,10,5,41,ours,13,24,7,0.007523059844970703,22,22
301,10,5,41,qiskit transpile,7,16,16,0.006814002990722656,19,19
302,10,5,41,Bravyi et al. (qiskit),8,14,11,0.008589744567871094,18,18
303,10,5,41,Ewout van den Berg (stim),10,13,16,0.009225130081176758,22,22
304,10,5,41,Duncan et al (pyzx),18,17,18,0.019342899322509766,24,24
305,10,5,41,Maslov et al,12,39,64,0.1398780345916748,56,56
306,11,5,41,ours,12,25,9,0.01226496696472168,27,27
307,11,5,41,qiskit transpile,10,16,15,0.00744175910949707,17,17
308,11,5,41,Bravyi et al. (qiskit),14,18,15,0.025728940963745117,24,24
309,11,5,41,Ewout van den Berg (stim),9,12,18,0.029083251953125,25,25
310,11,5,41,Duncan et al (pyzx),20,16,22,0.021500825881958008,38,38
311,11,5,41,Maslov et al,14,56,57,0.024553298950195312,53,53
312,12,5,41,ours,21,27,14,0.016153812408447266,31,31
313,12,5,41,qiskit transpile,6,15,14,0.008284330368041992,18,18
314,12,5,41,Bravyi et al. (qiskit),13,13,15,0.007831096649169922,31,31
315,12,5,41,Ewout van den Berg (stim),14,12,14,0.010280132293701172,25,25
316,12,5,41,Duncan et al (pyzx),22,18,17,0.01797199249267578,34,34
317,12,5,41,Maslov et al,9,77,63,0.022018909454345703,62,62
318,13,5,41,ours,23,24,12,0.01022195816040039,29,29
319,13,5,41,qiskit transpile,8,15,14,0.009496212005615234,19,19
320,13,5,41,Bravyi et al. (qiskit),15,14,10,0.008009910583496094,18,18
321,13,5,41,Ewout van den Berg (stim),11,11,14,0.006763935089111328,20,20
322,13,5,41,Duncan et al (pyzx),17,10,28,0.01963496208190918,34,34
323,13,5,41,Maslov et al,9,44,62,0.029526948928833008,53,53
324,14,5,41,ours,15,22,11,0.020092248916625977,25,25
325,14,5,41,qiskit transpile,13,9,17,0.0051479339599609375,19,19
326,14,5,41,Bravyi et al. (qiskit),18,21,15,0.017619848251342773,23,23
327,14,5,41,Ewout van den Berg (stim),14,22,21,0.008669376373291016,32,32
328,14,5,41,Duncan et al (pyzx),14,13,26,0.017242908477783203,35,35
